siparis_id,toplam_tutar,saat,gun_no,hava_durumu,sicaklik_c,urun_sayisi,hafta_sonu,kisi_sayisi,yas_grubu
3496,1680.0,19,2,Yağmurlu,22.0,4,0,2,25-34
3497,3590.0,19,2,Bulutlu,25.0,5,0,2,25-34
3498,2920.0,19,2,Bulutlu,21.0,3,0,1,25-34
3499,2090.0,19,2,Güneşli,24.0,4,0,2,25-34
3500,3665.0,19,2,Soğuk/Karlı,23.0,4,0,2,25-34
3501,1685.0,19,2,Soğuk/Karlı,13.0,4,0,2,25-34
3502,2100.0,19,2,Güneşli,20.0,3,0,1,25-34
3503,2840.0,19,2,Güneşli,19.0,4,0,2,25-34
3504,3220.0,19,2,Güneşli,9.0,5,0,2,25-34
3505,2390.0,19,2,Soğuk/Karlı,25.0,4,0,2,25-34
3506,1320.0,19,2,Bulutlu,20.0,3,0,1,25-34
3507,2260.0,19,2,Güneşli,18.0,2,0,1,25-34
3508,2000.0,20,2,Yağmurlu,10.0,4,0,2,25-34
3509,3390.0,20,2,Soğuk/Karlı,8.0,5,0,2,25-34
3510,1965.0,20,2,Yağmurlu,25.0,3,0,1,25-34
3511,3855.0,20,2,Yağmurlu,17.0,5,0,2,25-34
3512,2080.0,20,2,Soğuk/Karlı,10.0,4,0,2,25-34
3513,1680.0,20,2,Soğuk/Karlı,17.0,4,0,2,25-34
3514,2825.0,20,2,Soğuk/Karlı,11.0,4,0,2,25-34
3515,2680.0,20,2,Bulutlu,25.0,3,0,1,25-34
3516,2625.0,20,2,Soğuk/Karlı,21.0,2,0,1,25-34
3517,2520.0,20,2,Güneşli,25.0,4,0,2,25-34
3518,3645.0,20,2,Soğuk/Karlı,12.0,4,0,2,25-34
3519,4455.0,20,2,Soğuk/Karlı,21.0,4,0,2,25-34
3520,1250.0,20,2,Güneşli,20.0,3,0,1,25-34
3521,1235.0,20,2,Yağmurlu,24.0,4,0,2,25-34
3522,3380.0,20,2,Yağmurlu,26.0,4,0,2,25-34
3523,2980.0,20,2,Güneşli,18.0,3,0,1,25-34
3524,3165.0,20,2,Bulutlu,15.0,3,0,1,25-34
3525,1140.0,20,2,Güneşli,12.0,3,0,1,25-34
3526,2645.0,20,2,Yağmurlu,11.0,5,0,2,25-34
3527,1130.0,20,2,Bulutlu,18.0,2,0,1,25-34
3528,1530.0,20,2,Soğuk/Karlı,14.0,2,0,1,25-34
3529,2595.0,20,2,Güneşli,26.0,4,0,2,25-34
3530,1745.0,20,2,Soğuk/Karlı,23.0,5,0,2,25-34
3531,2925.0,20,2,Bulutlu,15.0,3,0,1,25-34
3532,2550.0,20,2,Bulutlu,9.0,5,0,2,25-34
3533,2685.0,20,2,Yağmurlu,25.0,4,0,2,25-34
3534,2000.0,20,2,Soğuk/Karlı,8.0,4,0,2,25-34
3535,1830.0,20,2,Soğuk/Karlı,21.0,3,0,1,25-34
3536,2645.0,20,2,Soğuk/Karlı,16.0,5,0,2,25-34
3537,2445.0,20,2,Bulutlu,14.0,5,0,2,25-34
3538,1740.0,20,2,Bulutlu,10.0,3,0,1,25-34
3539,2545.0,20,2,Soğuk/Karlı,9.0,4,0,2,25-34
3540,2550.0,21,2,Güneşli,16.0,4,0,2,25-34
3541,1275.0,21,2,Yağmurlu,15.0,3,0,1,25-34
3542,3985.0,21,2,Bulutlu,24.0,5,0,2,25-34
3543,2550.0,21,2,Güneşli,15.0,5,0,2,25-34
3544,2900.0,21,2,Güneşli,19.0,3,0,1,25-34
3545,3000.0,21,2,Soğuk/Karlı,16.0,2,0,1,25-34
3546,3805.0,21,2,Soğuk/Karlı,24.0,4,0,2,25-34
3547,3140.0,21,2,Soğuk/Karlı,25.0,4,0,2,25-34
3548,2965.0,21,2,Yağmurlu,10.0,2,0,1,25-34
3549,1240.0,21,2,Güneşli,24.0,3,0,1,25-34
3550,1600.0,21,2,Yağmurlu,23.0,4,0,2,25-34
3551,1300.0,21,2,Soğuk/Karlı,17.0,2,0,1,25-34
3552,3890.0,21,2,Yağmurlu,9.0,3,0,1,25-34
3553,3170.0,21,2,Yağmurlu,24.0,4,0,2,25-34
3554,1765.0,21,2,Bulutlu,25.0,5,0,2,25-34
3555,2075.0,21,2,Yağmurlu,13.0,3,0,1,25-34
3556,1570.0,21,2,Soğuk/Karlı,13.0,3,0,1,25-34
3557,1525.0,21,2,Yağmurlu,17.0,3,0,1,25-34
3558,2860.0,21,2,Yağmurlu,9.0,2,0,1,25-34
3559,1995.0,21,2,Bulutlu,16.0,4,0,2,25-34
3560,2380.0,21,2,Soğuk/Karlı,18.0,4,0,2,25-34
3561,3100.0,21,2,Yağmurlu,12.0,3,0,1,25-34
3562,2125.0,21,2,Soğuk/Karlı,11.0,2,0,1,25-34
3563,1770.0,21,2,Yağmurlu,10.0,4,0,2,25-34
3564,1790.0,21,2,Soğuk/Karlı,25.0,5,0,2,25-34
3565,3230.0,21,2,Bulutlu,24.0,5,0,2,25-34
3566,3465.0,21,2,Yağmurlu,16.0,4,0,2,25-34
3567,3850.0,21,2,Yağmurlu,12.0,5,0,2,25-34
3568,4365.0,21,2,Yağmurlu,23.0,4,0,2,25-34
3569,3290.0,21,2,Yağmurlu,8.0,3,0,1,25-34
3570,4020.0,21,2,Yağmurlu,24.0,4,0,2,25-34
3571,115.0,22,2,Soğuk/Karlı,23.0,1,0,1,25-34
3572,75.0,22,2,Bulutlu,23.0,1,0,1,25-34
3573,65.0,23,2,Güneşli,10.0,1,0,1,25-34
3574,130.0,0,3,Soğuk/Karlı,8.0,1,0,1,25-34
3575,235.0,1,3,Soğuk/Karlı,20.0,2,0,1,25-34
3576,115.0,1,3,Güneşli,10.0,1,0,1,25-34
3577,240.0,1,3,Bulutlu,16.0,2,0,1,25-34
3578,1040.0,8,3,Yağmurlu,26.0,2,0,1,25-34
3579,530.0,8,3,Soğuk/Karlı,20.0,2,0,1,25-34
3580,970.0,8,3,Güneşli,12.0,2,0,1,25-34
3581,390.0,8,3,Soğuk/Karlı,25.0,2,0,1,25-34
3582,735.0,8,3,Soğuk/Karlı,25.0,2,0,1,25-34
3583,770.0,8,3,Soğuk/Karlı,14.0,2,0,1,25-34
3584,390.0,8,3,Yağmurlu,26.0,2,0,1,25-34
3585,495.0,8,3,Soğuk/Karlı,22.0,2,0,1,25-34
3586,1040.0,8,3,Bulutlu,14.0,2,0,1,25-34
3587,735.0,8,3,Yağmurlu,24.0,2,0,1,25-34
3588,495.0,9,3,Soğuk/Karlı,8.0,2,0,1,25-34
3589,1075.0,9,3,Güneşli,14.0,2,0,1,25-34
3590,970.0,9,3,Güneşli,26.0,2,0,1,25-34
3591,530.0,9,3,Güneşli,26.0,2,0,1,25-34
3592,425.0,9,3,Soğuk/Karlı,12.0,2,0,1,25-34
3593,770.0,9,3,Soğuk/Karlı,26.0,2,0,1,25-34
3594,665.0,9,3,Soğuk/Karlı,12.0,2,0,1,25-34
3595,735.0,9,3,Bulutlu,10.0,2,0,1,25-34
3596,1005.0,9,3,Soğuk/Karlı,24.0,2,0,1,25-34
3597,1110.0,10,3,Bulutlu,17.0,2,0,1,25-34
3598,630.0,10,3,Soğuk/Karlı,8.0,2,0,1,25-34
3599,700.0,10,3,Soğuk/Karlı,9.0,2,0,1,25-34
3600,1005.0,10,3,Bulutlu,11.0,2,0,1,25-34
3601,770.0,10,3,Soğuk/Karlı,26.0,2,0,1,25-34
3602,425.0,10,3,Soğuk/Karlı,25.0,2,0,1,25-34
3603,1075.0,10,3,Bulutlu,15.0,2,0,1,25-34
3604,65.0,11,3,Yağmurlu,12.0,1,0,1,25-34
3605,45.0,11,3,Güneşli,9.0,1,0,1,25-34
3606,355.0,12,3,Yağmurlu,13.0,2,0,1,25-34
3607,355.0,12,3,Yağmurlu,15.0,2,0,1,25-34
3608,535.0,12,3,Güneşli,19.0,3,0,1,25-34
3609,465.0,12,3,Bulutlu,22.0,2,0,1,25-34
3610,375.0,12,3,Yağmurlu,24.0,2,0,1,25-34
3611,325.0,12,3,Yağmurlu,12.0,2,0,1,25-34
3612,455.0,12,3,Güneşli,22.0,3,0,1,25-34
3613,355.0,12,3,Bulutlu,26.0,2,0,1,25-34
3614,355.0,12,3,Yağmurlu,8.0,2,0,1,25-34
3615,455.0,12,3,Soğuk/Karlı,19.0,3,0,1,25-34
3616,535.0,12,3,Bulutlu,14.0,3,0,1,25-34
3617,535.0,12,3,Güneşli,14.0,3,0,1,25-34
3618,455.0,12,3,Soğuk/Karlı,8.0,3,0,1,25-34
3619,455.0,12,3,Güneşli,20.0,3,0,1,25-34
3620,355.0,12,3,Güneşli,17.0,2,0,1,25-34
3621,585.0,12,3,Bulutlu,12.0,3,0,1,25-34
3622,495.0,12,3,Güneşli,20.0,3,0,1,25-34
3623,465.0,12,3,Soğuk/Karlı,19.0,2,0,1,25-34
3624,585.0,12,3,Yağmurlu,12.0,3,0,1,25-34
3625,535.0,12,3,Soğuk/Karlı,16.0,3,0,1,25-34
3626,395.0,12,3,Yağmurlu,19.0,2,0,1,25-34
3627,375.0,12,3,Güneşli,14.0,2,0,1,25-34
3628,535.0,12,3,Soğuk/Karlı,13.0,3,0,1,25-34
3629,495.0,12,3,Soğuk/Karlı,12.0,3,0,1,25-34
3630,585.0,12,3,Güneşli,24.0,3,0,1,25-34
3631,585.0,13,3,Güneşli,16.0,3,0,1,25-34
3632,375.0,13,3,Soğuk/Karlı,13.0,2,0,1,25-34
3633,445.0,13,3,Güneşli,15.0,2,0,1,25-34
3634,445.0,13,3,Yağmurlu,21.0,2,0,1,25-34
3635,375.0,13,3,Soğuk/Karlı,22.0,2,0,1,25-34
3636,340.0,13,3,Güneşli,25.0,2,0,1,25-34
3637,455.0,13,3,Soğuk/Karlı,17.0,3,0,1,25-34
3638,355.0,13,3,Yağmurlu,21.0,2,0,1,25-34
3639,585.0,13,3,Yağmurlu,15.0,3,0,1,25-34
3640,495.0,13,3,Bulutlu,24.0,3,0,1,25-34
3641,455.0,13,3,Güneşli,14.0,3,0,1,25-34
3642,355.0,13,3,Yağmurlu,13.0,2,0,1,25-34
3643,495.0,13,3,Yağmurlu,21.0,3,0,1,25-34
3644,455.0,13,3,Bulutlu,8.0,3,0,1,25-34
3645,395.0,13,3,Yağmurlu,13.0,2,0,1,25-34
3646,395.0,13,3,Yağmurlu,9.0,2,0,1,25-34
3647,535.0,13,3,Yağmurlu,16.0,3,0,1,25-34
3648,275.0,14,3,Yağmurlu,15.0,2,0,1,25-34
3649,210.0,14,3,Soğuk/Karlı,16.0,2,0,1,25-34
3650,180.0,14,3,Bulutlu,23.0,2,0,1,25-34
3651,130.0,15,3,Bulutlu,14.0,1,0,1,25-34
3652,115.0,16,3,Güneşli,20.0,1,0,1,25-34
3653,265.0,16,3,Yağmurlu,25.0,2,0,1,25-34
3654,240.0,16,3,Soğuk/Karlı,18.0,2,0,1,25-34
3655,275.0,16,3,Güneşli,21.0,2,0,1,25-34
3656,45.0,17,3,Güneşli,22.0,1,0,1,25-34
3657,35.0,17,3,Bulutlu,10.0,1,0,1,25-34
3658,65.0,17,3,Güneşli,12.0,1,0,1,25-34
3659,180.0,18,3,Güneşli,10.0,2,0,1,25-34
3660,75.0,18,3,Yağmurlu,10.0,1,0,1,25-34
3661,980.0,19,3,Soğuk/Karlı,19.0,3,0,1,25-34
3662,2010.0,19,3,Yağmurlu,22.0,2,0,1,25-34
3663,1850.0,19,3,Bulutlu,10.0,4,0,2,25-34
3664,1300.0,19,3,Güneşli,15.0,2,0,1,25-34
3665,1615.0,19,3,Güneşli,17.0,4,0,2,25-34
3666,4215.0,19,3,Bulutlu,14.0,4,0,2,25-34
3667,1880.0,19,3,Güneşli,25.0,4,0,2,25-34
3668,3530.0,19,3,Yağmurlu,13.0,3,0,1,25-34
3669,2555.0,19,3,Bulutlu,10.0,4,0,2,25-34
3670,3280.0,19,3,Yağmurlu,16.0,5,0,2,25-34
3671,3520.0,19,3,Soğuk/Karlı,13.0,4,0,2,25-34
3672,1980.0,19,3,Bulutlu,13.0,3,0,1,25-34
3673,1370.0,19,3,Yağmurlu,12.0,1,0,1,25-34
3674,1905.0,19,3,Bulutlu,19.0,2,0,1,25-34
3675,2055.0,19,3,Yağmurlu,8.0,3,0,1,25-34
3676,3845.0,19,3,Yağmurlu,11.0,5,0,2,25-34
3677,1520.0,19,3,Bulutlu,18.0,3,0,1,25-34
3678,2280.0,19,3,Yağmurlu,11.0,3,0,1,25-34
3679,2540.0,19,3,Güneşli,11.0,2,0,1,25-34
3680,2260.0,19,3,Yağmurlu,10.0,4,0,2,25-34
3681,2540.0,19,3,Yağmurlu,15.0,2,0,1,25-34
3682,4180.0,19,3,Yağmurlu,16.0,4,0,2,25-34
3683,3690.0,19,3,Soğuk/Karlı,8.0,4,0,2,25-34
3684,2840.0,19,3,Yağmurlu,9.0,3,0,1,25-34
3685,3925.0,19,3,Soğuk/Karlı,14.0,3,0,1,25-34
3686,1990.0,19,3,Bulutlu,15.0,5,0,2,25-34
3687,2760.0,19,3,Bulutlu,21.0,3,0,1,25-34
3688,3120.0,19,3,Güneşli,22.0,5,0,2,25-34
3689,1740.0,19,3,Yağmurlu,11.0,3,0,1,25-34
3690,1995.0,20,3,Soğuk/Karlı,10.0,4,0,2,25-34
3691,1395.0,20,3,Soğuk/Karlı,26.0,2,0,1,25-34
3692,3120.0,20,3,Yağmurlu,20.0,3,0,1,25-34
3693,1460.0,20,3,Güneşli,9.0,4,0,2,25-34
3694,3800.0,20,3,Yağmurlu,16.0,2,0,1,25-34
3695,1245.0,20,3,Güneşli,12.0,4,0,2,25-34
3696,2150.0,20,3,Bulutlu,25.0,4,0,2,25-34
3697,4250.0,20,3,Güneşli,18.0,3,0,1,25-34
3698,3375.0,20,3,Soğuk/Karlı,26.0,2,0,1,25-34
3699,3260.0,20,3,Güneşli,21.0,3,0,1,25-34
3700,1635.0,20,3,Güneşli,26.0,4,0,2,25-34
3701,2085.0,20,3,Soğuk/Karlı,23.0,5,0,2,25-34
3702,4120.0,20,3,Güneşli,17.0,5,0,2,25-34
3703,3725.0,20,3,Yağmurlu,25.0,5,0,2,25-34
3704,2370.0,20,3,Soğuk/Karlı,23.0,3,0,1,25-34
3705,3650.0,20,3,Güneşli,14.0,2,0,1,25-34
3706,2515.0,20,3,Güneşli,23.0,5,0,2,25-34
3707,1230.0,20,3,Bulutlu,15.0,4,0,2,25-34
3708,3060.0,21,3,Bulutlu,21.0,5,0,2,25-34
3709,1950.0,21,3,Soğuk/Karlı,15.0,4,0,2,25-34
3710,1305.0,21,3,Bulutlu,10.0,3,0,1,25-34
3711,1970.0,21,3,Bulutlu,18.0,3,0,1,25-34
3712,2070.0,21,3,Yağmurlu,20.0,4,0,2,25-34
3713,4025.0,21,3,Bulutlu,19.0,5,0,2,25-34
3714,3150.0,21,3,Yağmurlu,21.0,5,0,2,25-34
3715,1860.0,21,3,Yağmurlu,15.0,3,0,1,25-34
3716,4255.0,21,3,Soğuk/Karlı,25.0,4,0,2,25-34
3717,2900.0,21,3,Soğuk/Karlı,15.0,2,0,1,25-34
3718,1900.0,21,3,Bulutlu,14.0,5,0,2,25-34
3719,4275.0,21,3,Yağmurlu,24.0,4,0,2,25-34
3720,3570.0,21,3,Soğuk/Karlı,22.0,4,0,2,25-34
3721,4270.0,21,3,Yağmurlu,24.0,5,0,2,25-34
3722,2445.0,21,3,Soğuk/Karlı,8.0,4,0,2,25-34
3723,3180.0,21,3,Bulutlu,26.0,4,0,2,25-34
3724,3490.0,21,3,Güneşli,18.0,4,0,2,25-34
3725,1860.0,21,3,Bulutlu,20.0,3,0,1,25-34
3726,3300.0,21,3,Güneşli,20.0,2,0,1,25-34
3727,2010.0,21,3,Yağmurlu,26.0,3,0,1,25-34
3728,2485.0,21,3,Bulutlu,9.0,3,0,1,25-34
3729,1590.0,21,3,Yağmurlu,11.0,2,0,1,25-34
3730,1485.0,21,3,Bulutlu,17.0,3,0,1,25-34
3731,3140.0,21,3,Yağmurlu,8.0,4,0,2,25-34
3732,2430.0,21,3,Soğuk/Karlı,11.0,4,0,2,25-34
3733,3180.0,21,3,Bulutlu,17.0,4,0,2,25-34
3734,2640.0,21,3,Yağmurlu,8.0,3,0,1,25-34
3735,2620.0,21,3,Bulutlu,19.0,3,0,1,25-34
3736,1490.0,21,3,Soğuk/Karlı,17.0,3,0,1,25-34
3737,2960.0,21,3,Bulutlu,26.0,2,0,1,25-34
3738,60.0,22,3,Güneşli,18.0,1,0,1,25-34
3739,85.0,22,3,Bulutlu,22.0,1,0,1,25-34
3740,115.0,23,3,Soğuk/Karlı,9.0,1,0,1,25-34
3741,115.0,23,3,Yağmurlu,26.0,1,0,1,25-34
3742,60.0,23,3,Soğuk/Karlı,8.0,1,0,1,25-34
3743,225.0,0,4,Bulutlu,13.0,2,0,1,25-34
3744,185.0,0,4,Güneşli,25.0,2,0,1,25-34
3745,350.0,0,4,Güneşli,24.0,2,0,1,25-34
3746,35.0,1,4,Bulutlu,17.0,1,0,1,25-34
3747,175.0,1,4,Bulutlu,19.0,2,0,1,25-34
3748,370.0,1,4,Yağmurlu,23.0,2,0,1,25-34
3749,245.0,1,4,Güneşli,13.0,2,0,1,25-34
3750,495.0,8,4,Güneşli,13.0,2,0,1,25-34
3751,770.0,8,4,Soğuk/Karlı,11.0,2,0,1,25-34
3752,1005.0,8,4,Güneşli,24.0,2,0,1,25-34
3753,495.0,8,4,Soğuk/Karlı,15.0,2,0,1,25-34
3754,1040.0,8,4,Soğuk/Karlı,15.0,2,0,1,25-34
3755,1005.0,8,4,Soğuk/Karlı,23.0,2,0,1,25-34
3756,630.0,9,4,Soğuk/Karlı,19.0,2,0,1,25-34
3757,700.0,9,4,Soğuk/Karlı,10.0,2,0,1,25-34
3758,735.0,9,4,Güneşli,15.0,2,0,1,25-34
3759,970.0,9,4,Yağmurlu,14.0,2,0,1,25-34
3760,495.0,9,4,Soğuk/Karlı,20.0,2,0,1,25-34
3761,970.0,9,4,Yağmurlu,18.0,2,0,1,25-34
3762,1005.0,9,4,Güneşli,9.0,2,0,1,25-34
3763,530.0,9,4,Soğuk/Karlı,20.0,2,0,1,25-34
3764,1075.0,9,4,Bulutlu,24.0,2,0,1,25-34
3765,770.0,9,4,Soğuk/Karlı,16.0,2,0,1,25-34
3766,1075.0,9,4,Bulutlu,19.0,2,0,1,25-34
3767,630.0,10,4,Güneşli,20.0,2,0,1,25-34
3768,495.0,10,4,Bulutlu,17.0,2,0,1,25-34
3769,1110.0,10,4,Bulutlu,11.0,2,0,1,25-34
3770,970.0,10,4,Güneşli,12.0,2,0,1,25-34
3771,1040.0,10,4,Güneşli,25.0,2,0,1,25-34
3772,425.0,10,4,Yağmurlu,12.0,2,0,1,25-34
3773,735.0,10,4,Bulutlu,13.0,2,0,1,25-34
3774,770.0,10,4,Güneşli,15.0,2,0,1,25-34
3775,1110.0,10,4,Soğuk/Karlı,23.0,2,0,1,25-34
3776,65.0,11,4,Bulutlu,13.0,1,0,1,25-34
3777,370.0,11,4,Güneşli,22.0,2,0,1,25-34
3778,290.0,11,4,Güneşli,8.0,2,0,1,25-34
3779,75.0,11,4,Soğuk/Karlı,25.0,1,0,1,25-34
3780,465.0,12,4,Güneşli,26.0,2,0,1,25-34
3781,535.0,12,4,Soğuk/Karlı,8.0,3,0,1,25-34
3782,585.0,12,4,Güneşli,8.0,3,0,1,25-34
3783,325.0,12,4,Soğuk/Karlı,11.0,2,0,1,25-34
3784,585.0,12,4,Yağmurlu,18.0,3,0,1,25-34
3785,325.0,12,4,Soğuk/Karlı,23.0,2,0,1,25-34
3786,535.0,12,4,Bulutlu,13.0,3,0,1,25-34
3787,325.0,12,4,Güneşli,9.0,2,0,1,25-34
3788,535.0,12,4,Yağmurlu,17.0,3,0,1,25-34
3789,585.0,12,4,Soğuk/Karlı,16.0,3,0,1,25-34
3790,495.0,12,4,Yağmurlu,23.0,3,0,1,25-34
3791,465.0,12,4,Yağmurlu,19.0,2,0,1,25-34
3792,340.0,12,4,Güneşli,19.0,2,0,1,25-34
3793,340.0,12,4,Güneşli,17.0,2,0,1,25-34
3794,455.0,12,4,Yağmurlu,17.0,3,0,1,25-34
3795,355.0,12,4,Yağmurlu,13.0,2,0,1,25-34
3796,375.0,12,4,Yağmurlu,9.0,2,0,1,25-34
3797,465.0,12,4,Soğuk/Karlı,15.0,2,0,1,25-34
3798,495.0,12,4,Yağmurlu,17.0,3,0,1,25-34
3799,585.0,12,4,Güneşli,12.0,3,0,1,25-34
3800,375.0,12,4,Güneşli,25.0,2,0,1,25-34
3801,585.0,12,4,Soğuk/Karlı,16.0,3,0,1,25-34
3802,535.0,12,4,Soğuk/Karlı,20.0,3,0,1,25-34
3803,375.0,12,4,Bulutlu,8.0,2,0,1,25-34
3804,495.0,13,4,Güneşli,8.0,3,0,1,25-34
3805,585.0,13,4,Güneşli,10.0,3,0,1,25-34
3806,585.0,13,4,Güneşli,18.0,3,0,1,25-34
3807,455.0,13,4,Yağmurlu,22.0,3,0,1,25-34
3808,535.0,13,4,Soğuk/Karlı,24.0,3,0,1,25-34
3809,455.0,13,4,Soğuk/Karlı,13.0,3,0,1,25-34
3810,325.0,13,4,Bulutlu,15.0,2,0,1,25-34
3811,445.0,13,4,Bulutlu,26.0,2,0,1,25-34
3812,355.0,13,4,Soğuk/Karlı,24.0,2,0,1,25-34
3813,325.0,13,4,Bulutlu,12.0,2,0,1,25-34
3814,340.0,13,4,Soğuk/Karlı,21.0,2,0,1,25-34
3815,465.0,13,4,Bulutlu,9.0,2,0,1,25-34
3816,355.0,13,4,Yağmurlu,21.0,2,0,1,25-34
3817,340.0,13,4,Yağmurlu,14.0,2,0,1,25-34
3818,375.0,13,4,Bulutlu,26.0,2,0,1,25-34
3819,495.0,13,4,Yağmurlu,12.0,3,0,1,25-34
3820,355.0,13,4,Bulutlu,11.0,2,0,1,25-34
3821,355.0,13,4,Bulutlu,23.0,2,0,1,25-34
3822,535.0,13,4,Yağmurlu,18.0,3,0,1,25-34
3823,445.0,13,4,Güneşli,21.0,2,0,1,25-34
3824,465.0,13,4,Soğuk/Karlı,15.0,2,0,1,25-34
3825,535.0,13,4,Bulutlu,16.0,3,0,1,25-34
3826,45.0,14,4,Yağmurlu,9.0,1,0,1,25-34
3827,340.0,14,4,Yağmurlu,24.0,2,0,1,25-34
3828,140.0,14,4,Bulutlu,22.0,2,0,1,25-34
3829,275.0,14,4,Güneşli,20.0,2,0,1,25-34
3830,65.0,15,4,Soğuk/Karlı,25.0,1,0,1,25-34
3831,115.0,15,4,Yağmurlu,17.0,1,0,1,25-34
3832,270.0,15,4,Güneşli,13.0,2,0,1,25-34
3833,75.0,16,4,Soğuk/Karlı,14.0,1,0,1,25-34
3834,35.0,16,4,Bulutlu,18.0,1,0,1,25-34
3835,130.0,16,4,Soğuk/Karlı,8.0,1,0,1,25-34
3836,240.0,16,4,Bulutlu,10.0,2,0,1,25-34
3837,75.0,17,4,Soğuk/Karlı,23.0,1,0,1,25-34
3838,75.0,18,4,Bulutlu,15.0,1,0,1,25-34
3839,1250.0,19,4,Soğuk/Karlı,11.0,2,0,1,25-34
3840,1240.0,19,4,Soğuk/Karlı,26.0,3,0,1,25-34
3841,2595.0,19,4,Bulutlu,10.0,3,0,1,25-34
3842,1160.0,19,4,Bulutlu,12.0,3,0,1,25-34
3843,2760.0,19,4,Yağmurlu,13.0,4,0,2,25-34
3844,1070.0,19,4,Bulutlu,13.0,1,0,1,25-34
3845,1635.0,19,4,Güneşli,19.0,4,0,2,25-34
3846,1420.0,19,4,Yağmurlu,20.0,4,0,2,25-34
3847,1800.0,19,4,Bulutlu,26.0,3,0,1,25-34
3848,1720.0,19,4,Yağmurlu,23.0,5,0,2,25-34
3849,2840.0,19,4,Bulutlu,19.0,3,0,1,25-34
3850,1590.0,19,4,Soğuk/Karlı,15.0,4,0,2,25-34
3851,2520.0,19,4,Güneşli,11.0,4,0,2,25-34
3852,2165.0,19,4,Bulutlu,11.0,3,0,1,25-34
3853,1630.0,19,4,Yağmurlu,14.0,3,0,1,25-34
3854,2195.0,19,4,Yağmurlu,8.0,5,0,2,25-34
3855,2500.0,19,4,Güneşli,8.0,3,0,1,25-34
3856,2550.0,19,4,Güneşli,17.0,4,0,2,25-34
3857,1610.0,19,4,Soğuk/Karlı,12.0,3,0,1,25-34
3858,3000.0,19,4,Bulutlu,18.0,2,0,1,25-34
3859,2880.0,19,4,Güneşli,23.0,4,0,2,25-34
3860,2800.0,19,4,Güneşli,18.0,2,0,1,25-34
3861,2310.0,20,4,Yağmurlu,18.0,4,0,2,25-34
3862,2660.0,20,4,Soğuk/Karlı,9.0,3,0,1,25-34
3863,2540.0,20,4,Soğuk/Karlı,21.0,3,0,1,25-34
3864,3660.0,20,4,Bulutlu,19.0,4,0,2,25-34
3865,3245.0,20,4,Bulutlu,25.0,4,0,2,25-34
3866,3665.0,20,4,Soğuk/Karlı,25.0,4,0,2,25-34
3867,1320.0,20,4,Soğuk/Karlı,11.0,3,0,1,25-34
3868,2730.0,20,4,Yağmurlu,22.0,4,0,2,25-34
3869,3465.0,20,4,Soğuk/Karlı,13.0,3,0,1,25-34
3870,3000.0,20,4,Güneşli,19.0,3,0,1,25-34
3871,2510.0,20,4,Yağmurlu,23.0,4,0,2,25-34
3872,4680.0,20,4,Bulutlu,22.0,4,0,2,25-34
3873,3530.0,20,4,Soğuk/Karlı,15.0,4,0,2,25-34
3874,2070.0,20,4,Yağmurlu,20.0,4,0,2,25-34
3875,1770.0,20,4,Soğuk/Karlı,16.0,3,0,1,25-34
3876,3170.0,20,4,Bulutlu,18.0,3,0,1,25-34
3877,3065.0,20,4,Soğuk/Karlı,14.0,5,0,2,25-34
3878,2220.0,20,4,Soğuk/Karlı,15.0,3,0,1,25-34
3879,1670.0,20,4,Bulutlu,23.0,3,0,1,25-34
3880,1725.0,20,4,Güneşli,16.0,2,0,1,25-34
3881,3520.0,20,4,Soğuk/Karlı,12.0,4,0,2,25-34
3882,1050.0,21,4,Yağmurlu,10.0,3,0,1,25-34
3883,2805.0,21,4,Güneşli,12.0,3,0,1,25-34
3884,2125.0,21,4,Yağmurlu,10.0,3,0,1,25-34
3885,3555.0,21,4,Güneşli,23.0,5,0,2,25-34
3886,1730.0,21,4,Bulutlu,16.0,3,0,1,25-34
3887,2475.0,21,4,Soğuk/Karlı,25.0,2,0,1,25-34
3888,3190.0,21,4,Güneşli,13.0,5,0,2,25-34
3889,3030.0,21,4,Soğuk/Karlı,19.0,5,0,2,25-34
3890,1980.0,21,4,Yağmurlu,18.0,4,0,2,25-34
3891,1510.0,21,4,Bulutlu,20.0,2,0,1,25-34
3892,4330.0,21,4,Soğuk/Karlı,16.0,4,0,2,25-34
3893,1260.0,21,4,Yağmurlu,24.0,4,0,2,25-34
3894,2420.0,21,4,Soğuk/Karlı,26.0,3,0,1,25-34
3895,3800.0,21,4,Soğuk/Karlı,21.0,5,0,2,25-34
3896,3200.0,21,4,Soğuk/Karlı,25.0,3,0,1,25-34
3897,1440.0,21,4,Soğuk/Karlı,22.0,3,0,1,25-34
3898,2920.0,21,4,Yağmurlu,15.0,2,0,1,25-34
3899,1980.0,21,4,Güneşli,18.0,4,0,2,25-34
3900,2595.0,21,4,Güneşli,23.0,5,0,2,25-34
3901,3700.0,21,4,Soğuk/Karlı,19.0,5,0,2,25-34
3902,1980.0,21,4,Soğuk/Karlı,13.0,3,0,1,25-34
3903,2490.0,21,4,Yağmurlu,15.0,2,0,1,25-34
3904,1470.0,21,4,Bulutlu,10.0,3,0,1,25-34
3905,65.0,22,4,Güneşli,18.0,1,0,1,25-34
3906,260.0,22,4,Bulutlu,17.0,2,0,1,25-34
3907,60.0,22,4,Soğuk/Karlı,25.0,1,0,1,25-34
